fecha,abrir,max,min,cerrar,cierre_ajustado,volumen,volatilidad,tasa_variacion,media_movil_7d,retorno_acumulado,desviacion_total
2021-10-11,,,,,,480.8,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-10-12,,,,,,316.8,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-10-13,,,,,,411.5,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-10-14,,,,,,296.8,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-10-15,,,,,,357.1,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-10-18,,,,,,304.4,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-10-19,,,,,,383.9,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-10-20,,,,,,228.4,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-10-21,,,,,,356.2,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-10-22,,,,,,594.7,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-10-25,,,,,,446.1,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-10-26,,,,,,281.3,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-10-27,,,,,,373.5,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-10-28,,,,,,376.8,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-10-29,,,,,,424.4,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-11-01,,,,,,411.5,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-11-02,,,,,,312.7,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-11-03,,,,,,475.6,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-11-04,,,,,,525.2,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-11-05,,,,,,942.9,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-11-08,,,,,,516.0,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-11-09,,,,,,551.2,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-11-10,,,,,,557.3,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-11-11,,,,,,291.7,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-11-12,,,,,,323.3,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-11-15,,,,,,294.1,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-11-16,,,,,,,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-11-17,,,,,,690.4,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-11-18,,,,,,782.5,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-11-19,,,,,,852.2,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-11-22,,,,,,,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-11-23,,,,,,885.2,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-11-24,,,,,,837.9,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-11-26,,,,,,464.8,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-11-29,,,,,,961.3,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-11-30,,,,,,895.6,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-12-01,,,,,,,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-12-02,,,,,,,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-12-03,,,,,,,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-12-06,,,,,,,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-12-07,,,,,,,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-12-08,,,,,,,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-12-09,,,,,,941.5,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-12-10,,,,,,652.9,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-12-13,,,,,,732.0,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-12-14,,,,,,645.3,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-12-15,,,,,,608.1,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-12-16,,,,,,748.6,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-12-17,,,,,,742.5,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-12-20,,,,,,409.7,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-12-21,,,,,,558.2,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-12-22,,,,,,339.7,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-12-23,,,,,,420.2,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-12-27,,,,,,485.8,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-12-28,,,,,,407.5,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-12-29,,,,,,405.7,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-12-30,,,,,,441.8,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2021-12-31,,,,,,317.2,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2022-01-03,,,,,,488.4,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2022-01-04,,,,,,912.2,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2022-01-05,,,,,,,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2022-01-06,,,,,,773.7,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2022-01-07,,,,,,,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2022-01-10,,,,,,,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2022-01-11,,,,,,,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2022-01-12,,,,,,,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2022-01-13,,,,,,710.5,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2022-01-14,,,,,,477.2,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2022-01-18,,,,,,461.3,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2022-01-19,,,,,,820.6,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2022-01-20,,,,,,710.3,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2022-01-21,,,,,,855.2,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2022-01-24,,,957.6,,,,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2022-01-25,998.54,,982.95,,,749.9,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2022-01-26,,,965.66,975.64,975.64,636.6,0.0,0.0,930.7428571428571,34.19645142586575,233.03236943430136
2022-01-27,,,981.05,992.5,992.5,715.5,0.0,0.01728096429010706,930.7428571428571,34.804680046094624,233.03236943430136
2022-01-28,992.5,,971.6,,,642.4,0.0,0.0,930.7428571428571,34.804680046094624,233.03236943430136
2022-01-31,,,,,,555.8,0.0,0.0,930.7428571428571,34.804680046094624,233.03236943430136
2022-02-01,,,,,,475.9,0.0,0.0,930.7428571428571,34.804680046094624,233.03236943430136
2022-02-02,,,,,,389.2,0.0,0.0,930.7428571428571,34.804680046094624,233.03236943430136
2022-02-03,,,994.19,999.74,999.74,692.5,0.0,0.0,930.7428571428571,34.804680046094624,233.03236943430136
2022-02-04,,,984.0,,,625.3,0.0,0.0,930.7428571428571,34.804680046094624,233.03236943430136
2022-02-07,,,,,,384.4,0.0,0.0,930.7428571428571,34.804680046094624,233.03236943430136
2022-02-08,,,,,,338.1,0.0,0.0,930.7428571428571,34.804680046094624,233.03236943430136
2022-02-09,,,,,,592.9,0.0,0.0,930.7428571428571,34.804680046094624,233.03236943430136
2022-02-10,,,,,,539.1,0.0,0.0,930.7428571428571,34.804680046094624,233.03236943430136
2022-02-11,,,,,,503.1,0.0,0.0,930.7428571428571,34.804680046094624,233.03236943430136
2022-02-14,,,,,,479.5,0.0,0.0,930.7428571428571,34.804680046094624,233.03236943430136
2022-02-15,,,,,,467.4,0.0,0.0,930.7428571428571,34.804680046094624,233.03236943430136
2022-02-16,,,,,,559.0,0.0,0.0,930.7428571428571,34.804680046094624,233.03236943430136
2022-02-17,,,,,,722.3,0.0,0.0,930.7428571428571,34.804680046094624,233.03236943430136
2022-02-18,,,936.01,937.26,937.26,,0.0,0.0,930.7428571428571,34.804680046094624,233.03236943430136
2022-02-22,913.0,938.0,873.4,887.86,887.86,,0.0,-0.05270682628086121,930.7428571428571,32.9175289948633,233.03236943430136
2022-02-23,993.0,996.15,918.38,920.57,920.57,,0.0,0.03684139391345487,930.7428571428571,34.16709804113408,233.03236943430136
2022-02-24,861.77,,858.99,,,,0.0,0.0,930.7428571428571,34.16709804113408,233.03236943430136
2022-02-25,,,,,,,0.0,0.0,930.7428571428571,34.16709804113408,233.03236943430136
2022-02-28,,,,,,821.5,0.0,0.0,930.7428571428571,34.16709804113408,233.03236943430136
2022-03-01,,,,,,537.4,0.0,0.0,930.7428571428571,34.16709804113408,233.03236943430136
2022-03-02,,,,,,700.6,0.0,0.0,930.7428571428571,34.16709804113408,233.03236943430136
2022-03-03,,,,,,409.7,0.0,0.0,930.7428571428571,34.16709804113408,233.03236943430136
2022-03-04,,,,,,796.7,0.0,0.0,930.7428571428571,34.16709804113408,233.03236943430136
2022-03-07,,,956.37,957.87,957.87,657.7,0.0,0.0,930.7428571428571,34.16709804113408,233.03236943430136
2022-03-08,950.0,976.67,913.84,914.78,914.78,976.4,0.0,-0.04498522764049406,930.7428571428571,32.58509813029809,233.03236943430136
2022-03-09,955.55,993.53,936.0,984.76,984.76,,0.0,0.07649926758346282,930.7428571428571,35.15433353898462,233.03236943430136
2022-03-10,961.07,962.72,913.42,931.29,931.29,634.4,0.0,-0.05429749380559734,930.7428571428571,33.19124383760611,233.03236943430136
2022-03-11,955.29,955.29,891.63,891.69,891.69,575.1,36.371873336412,-0.042521663499017426,930.7428571428571,31.73737527253057,233.03236943430136
2022-03-14,887.92,928.48,877.69,882.47,882.47,597.3,40.47699062430405,-0.010339916338637845,930.7428571428571,31.39887355106601,233.03236943430136
2022-03-15,884.12,954.73,884.02,952.34,952.34,611.4,42.470736395781955,0.07917549605085727,930.7428571428571,33.964070435960664,233.03236943430136
2022-03-16,975.78,,975.78,,,913.6,0.0,0.0,797.6814285714287,33.964070435960664,233.03236943430136
2022-03-17,,,,,,751.2,0.0,0.0,797.6814285714287,33.964070435960664,233.03236943430136
2022-03-18,,,,,,811.6,0.0,0.0,797.6814285714287,33.964070435960664,233.03236943430136
2022-03-21,,,,,,529.1,0.0,0.0,797.6814285714287,33.964070435960664,233.03236943430136
2022-03-22,,,,,,604.5,0.0,0.0,797.6814285714287,33.964070435960664,233.03236943430136
2022-03-23,,,,,,591.6,0.0,0.0,797.6814285714287,33.964070435960664,233.03236943430136
2022-03-24,,,,,,483.3,0.0,0.0,797.6814285714287,33.964070435960664,233.03236943430136
2022-03-25,,,,,,585.0,0.0,0.0,797.6814285714287,33.964070435960664,233.03236943430136
2022-03-28,,,,,,558.4,0.0,0.0,797.6814285714287,33.964070435960664,233.03236943430136
2022-03-29,,,,,,495.7,0.0,0.0,797.6814285714287,33.964070435960664,233.03236943430136
2022-03-30,,,,,,363.7,0.0,0.0,797.6814285714287,33.964070435960664,233.03236943430136
2022-03-31,,,,,,407.6,0.0,0.0,797.6814285714287,33.964070435960664,233.03236943430136
2022-04-01,,,,,,369.6,0.0,0.0,797.6814285714287,33.964070435960664,233.03236943430136
2022-04-04,,,,,,390.2,0.0,0.0,797.6814285714287,33.964070435960664,233.03236943430136
2022-04-05,,,,,,309.5,0.0,0.0,797.6814285714287,33.964070435960664,233.03236943430136
2022-04-06,,,,,,504.8,0.0,0.0,797.6814285714287,33.964070435960664,233.03236943430136
2022-04-07,,,,,,265.0,0.0,0.0,797.6814285714287,33.964070435960664,233.03236943430136
2022-04-08,,,,,,362.6,0.0,0.0,797.6814285714287,33.964070435960664,233.03236943430136
2022-04-11,,,,,,404.6,0.0,0.0,797.6814285714287,33.964070435960664,233.03236943430136
2022-04-12,,,,,,455.1,0.0,0.0,797.6814285714287,33.964070435960664,233.03236943430136
2022-04-13,,,,,,327.9,0.0,0.0,797.6814285714287,33.964070435960664,233.03236943430136
2022-04-14,,,,,,510.7,0.0,0.0,797.6814285714287,33.964070435960664,233.03236943430136
2022-04-18,,,,,,352.1,0.0,0.0,797.6814285714287,33.964070435960664,233.03236943430136
2022-04-19,,,,,,343.0,0.0,0.0,797.6814285714287,33.964070435960664,233.03236943430136
2022-04-20,,,,,,383.2,0.0,0.0,797.6814285714287,33.964070435960664,233.03236943430136
2022-04-21,,,,,,407.5,0.0,0.0,797.6814285714287,33.964070435960664,233.03236943430136
2022-04-22,,,967.33,979.82,979.82,526.7,0.0,0.0,797.6814285714287,33.964070435960664,233.03236943430136
2022-04-25,972.8,,968.89,,,456.6,0.0,0.0,797.6814285714287,33.964070435960664,233.03236943430136
2022-04-26,,,,,,634.7,0.0,0.0,797.6814285714287,33.964070435960664,233.03236943430136
2022-04-27,,,,,,422.0,0.0,0.0,797.6814285714287,33.964070435960664,233.03236943430136
2022-04-28,,,,,,427.7,0.0,0.0,797.6814285714287,33.964070435960664,233.03236943430136
2022-04-29,,,965.82,973.63,973.63,544.1,0.0,0.0,797.6814285714287,33.964070435960664,233.03236943430136
2022-05-02,972.12,,958.61,,,411.7,0.0,0.0,797.6814285714287,33.964070435960664,233.03236943430136
2022-05-03,998.91,,981.01,996.64,996.64,326.6,0.0,0.0,797.6814285714287,33.964070435960664,233.03236943430136
2022-05-04,981.6,,925.0,,,547.3,0.0,0.0,797.6814285714287,33.964070435960664,233.03236943430136
2022-05-05,993.0,994.49,900.42,913.22,913.22,798.1,0.0,0.0,797.6814285714287,33.964070435960664,233.03236943430136
2022-05-06,960.01,986.0,883.67,927.55,927.55,,0.0,0.01569172817064879,797.6814285714287,34.51271712498118,233.03236943430136
2022-05-09,892.94,899.43,764.01,770.99,770.99,,0.0,-0.16878874454207315,797.6814285714287,28.518570186177826,233.03236943430136
2022-05-10,808.08,836.13,766.12,774.44,774.44,,0.0,0.00447476620967846,797.6814285714287,28.650658886604955,233.03236943430136
2022-05-11,771.8,774.99,674.53,679.68,679.68,,105.10891032638472,-0.122359382263313,797.6814285714287,25.02262258153976,233.03236943430136
2022-05-12,655.0,747.12,640.0,722.93,722.93,,93.65497034327637,0.06363288606403006,797.6814285714287,26.678517159358137,233.03236943430136
2022-05-13,751.0,805.88,738.83,794.96,794.96,873.4,46.70969546036432,0.09963620267522466,797.6814285714287,29.436299504797628,233.03236943430136
2022-05-16,774.21,823.0,767.06,787.81,787.81,717.6,49.26132387583567,-0.00899416322833868,779.7657142857142,29.162550458984875,233.03236943430136
2022-05-17,815.01,835.32,772.78,834.88,834.88,696.4,61.93949846422698,0.059747908759726354,766.5271428571428,30.964699771768945,233.03236943430136
2022-05-18,802.01,824.85,745.77,749.3,749.3,660.2,43.230787987266375,-0.10250574932924494,763.4285714285714,27.688134269579425,233.03236943430136
2022-05-19,752.6,823.33,752.6,801.57,801.57,953.8,30.681300982845794,0.06975844121179775,767.3042857142857,29.689373797500043,233.03236943430136
2022-05-20,824.71,832.95,732.0,775.65,775.65,,31.68265724335592,-0.032336539541150566,781.0142857142856,28.696985648204034,233.03236943430136
2022-05-23,775.93,782.83,736.9,774.3,774.3,848.4,32.46568881142017,-0.0017404757300328866,788.3528571428571,28.6452987654282,233.03236943430136
2022-05-24,745.12,745.12,690.5,699.86,699.86,917.0,38.434016573862834,-0.09613844763011747,774.767142857143,25.795245762588895,233.03236943430136
2022-05-25,703.62,734.53,696.8,723.0,723.0,767.3,41.928570569481145,0.03306375560826447,765.5085714285714,26.68119721994652,233.03236943430136
2022-05-26,725.22,788.79,718.01,783.44,783.44,731.0,37.42276446228898,0.08359612724757959,758.16,28.995238105110513,233.03236943430136
2022-05-27,802.36,818.64,785.01,811.44,811.44,469.8,45.752443869152636,0.03573981415296634,767.0371428571428,30.067262340461138,233.03236943430136
2022-05-31,807.0,812.18,765.75,785.88,785.88,580.4,47.03318062814765,-0.031499556344276924,764.7957142857142,29.08865735990535,233.03236943430136
2022-06-01,797.56,806.84,741.96,762.24,762.24,562.4,33.04579852265587,-0.03008092838601306,762.8800000000001,28.183562612630755,233.03236943430136
2022-06-02,770.0,837.81,770.0,836.74,836.74,546.4,28.714252906874847,0.09773824517212426,771.8000000000001,31.0359128102601,233.03236943430136
2022-06-03,815.19,826.15,787.62,788.9,788.9,484.3,28.219209769232936,-0.05717427157778998,784.5199999999999,29.204282831003887,233.03236943430136
2022-06-06,818.37,824.83,794.01,803.99,803.99,397.5,27.455132489208108,0.01912789960704786,796.0899999999999,29.78202732069821,233.03236943430136
2022-06-07,797.43,835.0,782.96,824.68,824.68,633.9,29.449521218518534,0.025734150922275045,801.9814285714285,30.57417665746265,233.03236943430136
2022-06-08,824.12,848.19,813.48,824.62,824.62,528.4,19.093294110759917,-7.275549303964457e-05,803.8642857142858,30.571879462672616,233.03236943430136
2022-06-09,803.49,810.0,746.18,748.41,748.41,677.4,31.615791149360344,-0.09241832601683209,798.5114285714286,27.654059213527212,233.03236943430136
2022-06-10,730.63,735.86,689.02,691.69,691.69,918.9,57.772425689077295,-0.07578733581860198,788.4328571428571,25.482444405345518,233.03236943430136
2022-06-13,643.96,659.96,615.23,626.94,626.94,,85.82685401434642,-0.0936112998597638,758.4614285714285,23.003388361097194,233.03236943430136
2022-06-14,630.96,634.67,600.68,616.4,616.4,763.3,86.97192000870116,-0.016811816122755063,733.8185714285715,22.59984780964735,233.03236943430136
2022-06-15,629.32,683.85,629.12,672.69,672.69,,53.257460791891816,0.09132057105775493,715.0614285714285,24.754999388500455,233.03236943430136
2022-06-16,633.1,641.67,609.05,612.7,612.7,626.6,35.811696832178725,-0.08917926533767417,684.7785714285716,22.458187464261737,233.03236943430136
2022-06-17,625.24,648.62,614.0,635.22,635.22,751.0,24.001966586091932,0.036755345193406175,657.7214285714286,23.320401242122312,233.03236943430136
2022-06-21,654.8,673.59,645.87,656.7,656.7,791.1,25.81042270091438,0.03381505620100134,644.62,24.14279697695558,233.03236943430136
2022-06-22,639.95,695.68,638.12,677.4,677.4,719.1,26.999017019141256,0.03152124257651878,642.5785714285714,24.93532917951836,233.03236943430136
2022-06-23,684.49,710.0,674.75,698.64,698.64,637.7,33.84978168319375,0.03135518157661643,652.8214285714286,25.748536135191475,233.03236943430136
2022-06-24,713.91,745.9,712.47,739.46,739.46,654.3,40.08375082249521,0.05842780258788505,670.4014285714286,27.311394324013353,233.03236943430136
2022-06-27,745.39,752.66,711.52,717.31,717.31,657.5,32.4893031627317,-0.02995429096908564,676.7757142857143,26.463346580691336,233.03236943430136
2022-06-28,721.0,726.72,659.09,665.0,665.0,659.9,29.97239596695415,-0.07292523455688604,684.2471428571428,24.460575589577367,233.03236943430136
2022-06-29,657.71,672.09,638.18,660.13,660.13,449.9,33.90227086789154,-0.007323308270676732,687.8057142857142,24.274119945786026,233.03236943430136
2022-06-30,646.38,653.32,611.46,636.87,636.87,700.4,42.82837529021947,-0.035235483919834,684.972857142857,23.383574098848328,233.03236943430136
2022-07-01,642.62,665.95,631.87,659.95,659.95,521.1,29.73290634969734,0.03623973495375821,682.4800000000001,24.267228361415913,233.03236943430136
2022-07-05,649.02,719.82,627.86,713.57,713.57,756.7,28.184335720393943,0.08124857943783614,684.6128571428571,26.32015477211236,233.03236943430136
2022-07-06,722.09,728.41,697.01,704.55,704.55,664.1,32.64338646647855,-0.012640665947279306,679.6257142857143,25.97480982201012,233.03236943430136
2022-07-07,705.53,727.17,700.74,721.62,721.62,490.4,36.93489028005739,0.024228230785607874,680.2414285714286,26.628361739775663,233.03236943430136
2022-07-08,702.22,720.59,682.2,708.63,708.63,395.7,24.170781534734896,-0.018001164047559692,686.4742857142857,26.13101906773264,233.03236943430136
2022-07-11,696.32,696.33,654.56,659.92,659.92,512.7,24.183725312694975,-0.068738269618842,686.4442857142857,24.26607976402089,233.03236943430136
2022-07-12,663.2,678.41,643.59,653.63,653.63,578.7,30.763787965721637,-0.009531458358588818,688.8385714285714,24.025257176865342,233.03236943430136
2022-07-13,633.0,666.2,615.54,655.75,655.75,627.3,32.55190701018723,0.0032434251793829194,688.2385714285714,24.10642472611332,233.03236943430136
2022-07-14,648.34,665.0,630.23,655.69,655.69,586.9,23.537405974318233,-9.149828440713215e-05,679.97,24.104127531323286,233.03236943430136
2022-07-15,658.0,698.51,657.72,689.99,689.99,749.4,15.262223953273358,0.05231130564748576,677.89,25.4173572196278,233.03236943430136
2022-07-18,700.2,723.66,680.82,691.84,691.84,687.8,19.688062372917035,0.0026811982782359856,673.6357142857142,25.48818739232061,233.03236943430136
2022-07-19,713.81,725.63,694.64,724.75,724.75,463.9,28.968270227955813,0.04756880203515257,675.9385714285714,26.748198734655936,233.03236943430136
2022-07-20,725.17,784.45,724.65,779.68,779.68,819.4,46.74309093331188,0.0757916522938944,693.0471428571428,28.85128056493486,233.03236943430136
2022-07-21,771.52,790.76,765.93,789.2,789.2,453.4,47.24311664147341,0.012210137492304707,712.4142857142857,29.215768804954077,233.03236943430136
2022-07-22,783.0,802.42,752.96,763.92,763.92,514.1,40.71665040250559,-0.03203243791180954,727.8671428571428,28.247884066751794,233.03236943430136
2022-07-25,766.0,773.97,751.0,762.78,762.78,361.8,24.61167365296108,-0.0014923028589380882,743.1657142857142,28.20423736574109,233.03236943430136
2022-07-26,740.49,743.85,720.84,727.79,727.79,550.4,23.40560787503411,-0.04587167990770602,748.5657142857143,26.86458993735115,233.03236943430136
2022-07-27,743.96,794.95,740.74,791.67,791.67,581.6,25.817348237180724,0.08777257175833686,762.8271428571428,29.31033665714393,233.03236943430136
2022-07-28,792.72,811.57,766.6,803.75,803.75,631.1,29.493341112865775,0.015258883120492284,774.1128571428571,29.772838541538064,233.03236943430136
2022-07-29,818.21,825.0,794.16,813.71,813.71,667.4,34.85329970031332,0.012391912908242597,778.9742857142857,30.154172876684214,233.03236943430136
2022-08-01,805.54,838.97,785.0,813.97,813.97,497.0,36.05031927736373,0.0003195241547970795,782.5128571428571,30.164127387441038,233.03236943430136
2022-08-02,798.76,849.0,798.76,837.59,837.59,491.1,16.90361854751425,0.029018268486553644,793.0371428571428,31.068456403118965,233.03236943430136
2022-08-03,852.56,892.97,848.84,890.87,890.87,856.3,35.19442455844209,0.06361107463078586,811.3357142857143,33.10836537667187,233.03236943430136
2022-08-04,994.5,,993.0,,,,0.0,0.0,923.9271428571428,33.10836537667187,233.03236943430136
2022-08-05,,,,,,849.5,0.0,0.0,923.9271428571428,33.10836537667187,233.03236943430136
2022-08-08,,,,,,618.4,0.0,0.0,923.9271428571428,33.10836537667187,233.03236943430136
2022-08-09,,,972.73,995.5,995.5,544.8,0.0,0.0,923.9271428571428,33.10836537667187,233.03236943430136
2022-08-10,,,,,,720.3,0.0,0.0,923.9271428571428,33.10836537667187,233.03236943430136
2022-08-11,,,,,,486.4,0.0,0.0,923.9271428571428,33.10836537667187,233.03236943430136
2022-08-12,,,,,,508.5,0.0,0.0,923.9271428571428,33.10836537667187,233.03236943430136
2022-08-15,,,,,,399.8,0.0,0.0,923.9271428571428,33.10836537667187,233.03236943430136
2022-08-16,,,,,,644.5,0.0,0.0,923.9271428571428,33.10836537667187,233.03236943430136
2022-08-17,,,990.0,997.9,997.9,839.1,0.0,0.0,923.9271428571428,33.10836537667187,233.03236943430136
2022-08-18,995.0,995.0,975.46,977.52,977.52,540.6,0.0,-0.020422888064936418,923.9271428571428,32.411774048506146,233.03236943430136
2022-08-19,950.0,952.07,904.21,909.76,909.76,840.4,0.0,-0.06931827481790653,923.9271428571428,30.095727512857998,233.03236943430136
2022-08-22,880.88,894.93,860.0,878.09,878.09,804.4,0.0,-0.03481137882518459,923.9271428571428,29.013242362563183,233.03236943430136
2022-08-23,889.0,908.16,875.71,887.04,887.04,516.9,54.356251894331365,0.010192577070687436,923.9271428571428,29.31915464848483,233.03236943430136
2022-08-24,881.29,917.44,879.5,898.0,898.0,490.6,39.523360434052194,0.012355699855699953,923.9271428571428,29.69376902320006,233.03236943430136
2022-08-25,909.02,919.84,896.1,919.18,919.18,495.0,16.60242994263195,0.02358574610244979,923.9271428571428,30.417704466308493,233.03236943430136
2022-08-26,920.0,934.6,877.79,877.8,877.8,538.0,17.28062267396641,-0.045018385952696915,906.7700000000001,29.003330120896447,233.03236943430136
2022-08-29,854.01,891.62,853.28,875.17,875.17,358.2,17.90714717647683,-0.002996126680337219,892.1485714285715,28.913436343022262,233.03236943430136
2022-08-30,890.0,903.45,849.25,862.1,862.1,572.0,22.358660514440505,-0.014934241347395294,885.3399999999999,28.466701865145623,233.03236943430136
2022-08-31,868.11,886.29,851.63,855.36,855.36,487.4,24.8454748394954,-0.007818118547732289,882.092857142857,28.236327696753232,233.03236943430136
2022-09-01,833.28,860.0,812.46,858.79,858.79,689.0,10.04503509202416,0.004010007482229572,878.0571428571429,28.353565589570128,233.03236943430136
2022-09-02,872.0,883.24,847.15,855.91,855.91,492.9,8.116571320452698,-0.0033535555840193965,872.0442857142856,28.255126775776343,233.03236943430136
2022-09-06,855.33,871.64,831.35,857.93,857.93,645.0,2.682120429808048,0.0023600612213900973,863.2942857142856,28.324170666006705,233.03236943430136
2022-09-07,858.14,893.64,848.39,887.69,887.69,542.9,13.798281777090857,0.03468814472043191,864.7071428571428,29.34137174187579,233.03236943430136
2022-09-08,867.86,930.65,866.0,922.54,922.54,831.1,28.841415013830453,0.039259200847142406,871.4742857142857,30.532549749067904,233.03236943430136
2022-09-09,932.54,976.2,932.54,970.99,970.99,,48.49768056309517,0.052518047997918815,887.03,32.18857771028622,233.03236943430136
2022-09-12,974.83,,974.83,,,704.4,0.0,0.0,930.7728571428571,32.18857771028622,233.03236943430136
2022-09-13,946.37,969.99,935.0,943.9,943.9,720.7,0.0,0.0,930.7728571428571,32.18857771028622,233.03236943430136
2022-09-14,947.08,970.86,925.0,960.33,960.33,361.0,0.0,0.017406504926369415,930.7728571428571,32.76627485169951,233.03236943430136
2022-09-15,942.34,982.83,942.34,965.78,965.78,682.3,0.0,0.005675132506534064,930.7728571428571,32.95790293573495,233.03236943430136
2022-09-16,932.95,933.5,904.88,919.11,919.11,629.5,0.0,-0.04832363478224855,930.7728571428571,31.31693363629745,233.03236943430136
2022-09-19,900.2,933.7,900.2,933.1,933.1,485.4,19.224877892981446,0.015221246640771957,930.7728571428571,31.80883765384899,233.03236943430136
2022-09-20,922.58,929.81,903.11,905.69,905.69,506.8,25.92276740627905,-0.029375200943092872,930.7728571428571,30.845071455057862,233.03236943430136
2022-09-21,905.89,931.48,887.36,887.5,887.5,639.3,29.598302822966705,-0.020084134748092675,930.7728571428571,30.20549074889184,233.03236943430136
2022-09-22,876.13,884.9,843.69,850.0,850.0,637.4,32.191599059382476,-0.04225352112676062,917.3585714285715,28.886948886262605,233.03236943430136
2022-09-23,833.75,840.43,808.0,815.01,815.01,562.1,46.48762792399747,-0.04116470588235299,896.5985714285714,27.65666142563869,233.03236943430136
